"118615";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В СТАРОМИНСКОМ РАЙОНЕ";"230-064"
"118659";"ОТДЕЛЕНИЕ №1 МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТРОИТЕЛЬ";"310-026"
"118660";"ТП В ПОС. ТОМАРОВКА МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТРОИТЕЛЬ";"310-027"
"118661";"ТП В ИВНЯНСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТРОИТЕЛЬ";"310-028"
"118662";"ТП В ПРОХОРОВСКОМ Р-НА МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТРОИТЕЛЬ";"310-029"
"118663";"МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. АЛЕКСЕЕВКА";"310-030"
"118664";"МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ";"310-031"
"118665";"МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ГРАЙВОРОН";"310-032"
"118666";"МЕЖРАЙОННЫЙ ОТДЕЛ УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ В Г. СТАРЫЙ ОСКОЛ";"310-033"
"118667";"МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТРОИТЕЛЬ";"310-034"
"118668";"МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ШЕБЕКИНО";"310-035"
"118669";"ОТДЕЛЕНИЕ №4 ОУФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. БЕЛГОРОД";"310-036"
"118670";"ОТДЕЛЕНИЕ №3 ОТДЕЛА УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ";"310-037"
"118671";"ТП В ВАЛУЙСКОМ РАЙОНЕ МЕЖРАЙОННОГО ОТДЕЛА УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ В Г. ВАЛУЙКИ";"310-012"
"118691";"ТП В П. НИЖНИЙ-КУРАНАХ МРО УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В НЕРЮНГРИНСКОМ Р-НЕ";"140-040"
"118692";"ТП В П. ВИТИМ МРО УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В МИРНИНСКОМ Р-НЕ";"140-041"
"118693";"ТП В П. ПЕЛЕДУЙ МРО УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В МИРНИНСКОМ Р-НЕ";"140-042"
"118694";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В С. МАЙЯ МЕГИНО - КАНГАЛАССКОГО РАЙОНА";"140-043"
"118695";"ТП В НАМСКОМ Р-НЕ МРО УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В Г. ЯКУТСКЕ";"140-044"
"118696";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В ОЛЕКМИНСКОМ Р-НЕ";"140-045"
"118697";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В ОЛЕНЕКСКОМ Р-НЕ";"140-046"
"118698";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В СРЕДНЕКОЛЫМСКОМ Р-НЕ";"140-047"
"118699";"ТП В СУНТАРСКОМ Р-НЕ МРО УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В МИРНИНСКОМ Р-НЕ";"140-048"
"118700";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В ПОС. СОЛНЕЧНЫЙ УСТЬ-МАЙСКОГО Р-НА";"140-049"
"118701";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В ПОС. МОХСОГОЛЛОХ ХАНГАЛАССКОГО Р-НА";"140-050"
"118702";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ) В П. ЭЛЬДИКАН УСТЬ-МАЙСКОГО Р-НА";"140-051"
"118728";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ТБИЛИССКОМ РАЙОНЕ";"230-065"
"118729";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ТЕМРЮКСКОМ РАЙОНЕ";"230-066"
"118730";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ТИМАШЕВСКОМ РАЙОНЕ";"230-067"
"118731";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В УСПЕНСКОМ РАЙОНЕ";"230-068"
"118732";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В УСТЬ-ЛАБИНСКОМ РАЙОНЕ";"230-069"
"118733";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ЩЕРБИНОВСКОМ РАЙОНЕ";"230-070"
"118734";"Управление по г. Сочи УФМС России по Краснодарскому краю";""
"118735";"Отдел иммиграционного контроля, планирования мероприятий по противодействию незаконной миграции управления по г. Сочи УФМС России по Краснодарскому краю";""
"118736";"Отделение иммиграционного контроля № 1 отдела иммиграционного контроля, планирования мероприятий по противодействию незаконной миграции  управления по г. Сочи УФМС России по Краснодарскому краю в г. Адлере";""
"118737";"Отделение иммиграционного контроля № 2 отдела иммиграционного контроля, планирования мероприятий по противодействию незаконной миграции  управления по г. Сочи УФМС России по Краснодарскому краю в п. Лазаревское";""
"118738";"Отделение иммиграционного контроля № 3 отдела иммиграционного контроля, планирования мероприятий по противодействию незаконной миграции  управления по г. Сочи УФМС России по Краснодарскому краю в Хостинском р-не г. Сочи";""
"118739";"Отделение иммиграционного контроля № 4 отдела иммиграционного контроля, планирования мероприятий по противодействию незаконной миграции управления по г. Сочи УФМС России по Краснодарскому краю в центральном р-не г. Сочи";""
"118740";"Отдел по вопросам трудовой миграции УФМС России по Краснодарскому краю";""
"118741";"Общий отдел управления по г. Сочи УФМС России по Краснодарскому краю";""
"118742";"Отделение анализа и планирования управление по г. Сочи УФМС России по Краснодарскому краю";""
"118743";"Отдел адресно-справочной работы УФМС России по Краснодарскому краю";""
"118744";"ОТДЕЛ УПРАВЛЕНИЯ ПО Г. СОЧИ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В АДЛЕРСКОМ РАЙОНЕ В Г. АДЛЕРЕ";"230-088"
"118745";"ОТДЕЛ УПРАВЛЕНИЯ ПО Г. СОЧИ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ЦЕНТРАЛЬНОМ РАЙОНЕ Г. СОЧИ В Г. СОЧИ";"230-089"
"118746";"ОТДЕЛ УПРАВЛЕНИЯ ПО Г. СОЧИ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ХОСТИНСКОМ РАЙОНЕ Г. СОЧИ В Г. СОЧИ";"230-090"
"118747";"ОТДЕЛЕНИЕ УПРАВЛЕНИЯ ПО Г. СОЧИ УФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ЛАЗАРЕВСКОМ РАЙОНЕ Г. СОЧИ В П. ЛАЗАРЕВСКОЕ";"230-091"
"118774";"УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ";"240-001"
"118775";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В ЛЕНИНСКОМ Р-НЕ Г. КРАСНОЯРСКА";"240-002"
"118776";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В СОВЕТСКОМ Р-НЕ Г. КРАСНОЯРСКА";"240-003"
"118777";"ТП В МКР СОЛНЕЧНЫЙ ОТДЕЛА УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В СОВЕТСКОМ Р-НЕ Г. КРАСНОЯРСКА";"240-004"
"118778";"ТП В МКР ВЗЛЕТКА ОТДЕЛА УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В СОВЕТСКОМ Р-НЕ Г. КРАСНОЯРСКА";"240-005"
"118779";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В ОКТЯБРЬСКОМ Р-НЕ Г. КРАСНОЯРСКА";"240-006"
"118780";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В КИРОВСКОМ Р-НЕ Г. КРАСНОЯРСКА";"240-007"
"118781";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В СВЕРДЛОВСКОМ Р-НЕ Г. КРАСНОЯРСКА";"240-008"
"118782";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. АЧИНСКЕ И АЧИНСКОМ Р-НЕ";"240-009"
"118783";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. КАНСКЕ И КАНСКОМ Р-НЕ";"240-010"
"118784";"ТП УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. КАНСК-4";"240-011"
"118785";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. ЛЕСОСИБИРСКЕ";"240-012"
"118786";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. МИНУСИНСКЕ";"240-013"
"118787";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. НАЗАРОВО И НАЗАРОВСКОМ Р-НЕ";"240-014"
"118816";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В ОКТЯБРЬСКОМ ОКР. Г. АРХАНГЕЛЬСКА";"290-001"
"118817";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В ЛОМОНОСОВСКОМ ОКР. Г. АРХАНГЕЛЬСКА";"290-002"
"118818";"МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ №1 УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В Г. АРХАНГЕЛЬСКЕ";"290-003"
"118819";"МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ №3 УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В Г. АРХАНГЕЛЬСКЕ";"290-004"
"118820";"МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ №2 УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В Г. АРХАНГЕЛЬСКЕ";"290-005"
"118821";"ОТДЕЛ УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В Г. СЕВЕРОДВИНСКЕ";"290-006"
"118822";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В ВЕЛЬСКОМ Р-НЕ";"290-007"
"118823";"ТП УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛ. В ВИЛЕГОДСКОМ Р-НЕ";"290-008"
"118888";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.СТАРОАЛЕЙСКОЕ";"220-055"
"118889";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ТОПЧИХА";"220-056"
"118890";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ТРОИЦКОЕ";"220-057"
"118891";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ТЮМЕНЦЕВО";"220-058"
"118892";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.УГЛОВСКОЕ";"220-059"
"118893";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.УСТЬ-ЧАРЫШСКАЯ ПРИСТАНЬ";"220-060"
"118894";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.УСТЬ-КАЛМАНКА";"220-061"
"118895";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ХАБАРЫ";"220-062"
"118896";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С. ЦЕЛИННОЕ";"220-063"
"118897";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ЧАРЫШСКОЕ";"220-064"
"118898";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ШИПУНОВО";"220-065"
"118899";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В С.ШЕЛАБОЛИХА";"220-066"
"118900";"ОТДЕЛ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ОКТЯБРЬСКОМ Р-НЕ Г. БАРНАУЛА";"220-067"
"118901";"ОТДЕЛ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ЖЕЛЕЗНОДОРОЖНОМ Р-НЕ Г. БАРНАУЛА";"220-068"
"118902";"ОТДЕЛ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ЦЕНТРАЛЬНОМ Р-НЕ Г. БАРНАУЛА";"220-069"
"118903";"ОТДЕЛ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ЛЕНИНСКОМ Р-НЕ Г. БАРНАУЛА";"220-070"
"118904";"ОТДЕЛ УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ИНДУСТРИАЛЬНОМ Р-НЕ Г. БАРНАУЛА";"220-071"
"118905";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В Г.ЯРОВОЕ";"220-072"
"118906";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. НОРИЛЬСКЕ";"240-015"
"118907";"ОТДЕЛЕНИЕ В Р-НЕ КАЙЕРКАН ОТДЕЛА УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. НОРИЛЬСКЕ";"240-016"
"118908";"ОТДЕЛЕНИЕ В Р-НЕ ТАЛНАХ ОТДЕЛА УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. НОРИЛЬСКЕ";"240-017"
"118909";"ОТДЕЛ УФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ В Г. ЖЕЛЕЗНОГОРСКЕ";"240-018"
"118910";"МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В НИКОЛАЕВСКОМ И ТУГУРО-ЧУМИКАНСКОМ МУНИЦИПАЛЬНЫХ Р-НАХ";"270-019"
"118912";"ТП УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В ОХОТСКОМ Р-НЕ";"270-021"
"118913";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В СОВГАВАНСКОМ Р-НЕ";"270-022"
"118914";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В СОЛНЕЧНОМ Р-НЕ";"270-023"
"118915";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В УЛЬЧСКОМ Р-НЕ";"270-024"
"118916";"УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ";"270-025"
"118917";"ОУФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В СЕВЕРНОМ ОКРУГЕ Г. ХАБАРОВСКА";"270-026"
"118918";"МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В НИКОЛАЕВСКОМ И ТУГУРО-ЧУМИКАНСКОМ МУНИЦИПАЛЬНЫХ Р-НАХ";"270-027"
"118919";"ТП УФМС РОССИИ ПО ХАБАРОВСКОМУ КРАЮ В РАЙОНЕ ИМ. П. ОСИПЕНКО";"270-028"
"118920";"МИГРАЦИОННАЯ ИНСПЕКЦИЯ";"270-030"
"118967";"ОТДЕЛ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В КИРОВСКОМ Р-НЕ Г. АСТРАХАНИ";"300-001"
"118968";"ОТДЕЛ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ЛЕНИНСКОМ Р-НЕ Г. АСТРАХАНИ";"300-002"
"118969";"ОТДЕЛ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В СОВЕТСКОМ Р-НЕ Г. АСТРАХАНИ";"300-003"
"118970";"ОТДЕЛ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ТРУСОВСКОМ Р-НЕ Г. АСТРАХАНИ";"300-004"
"118971";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В АХТУБИНСКОМ Р-НЕ";"300-005"
"118972";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ВОЛОДАРСКОМ Р-НЕ";"300-006"
"118973";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ЕНОТАЕВСКОМ Р-НЕ";"300-007"
"118974";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ИКРЯНИНСКОМ Р-НЕ";"300-008"
"118982";"УФМС РОССИИ ПО РСО-АЛАНИЯ";"150-001"
"118983";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ИРИСТОНСКОМ МО Г. ВЛАДИКАВКАЗА";"150-002"
"118984";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ПРОМЫШЛЕННОМ МО Г. ВЛАДИКАВКАЗА";"150-003"
"118985";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ЗАТЕРЕЧНОМ МО Г. ВЛАДИКАВКАЗА";"150-004"
"118986";"ОТДЕЛ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В СЕВЕРО-ЗАПАДНОМ МО Г. ВЛАДИКАВКАЗА";"150-005"
"118987";"ОТДЕЛ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ПРИГОРОДНОМ Р-НЕ";"150-006"
"118988";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ПРАВОБЕРЕЖНОМ Р-НЕ";"150-007"
"118989";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В МОЗДОКСКОМ Р-НЕ";"150-008"
"118990";"ТП УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В КИРОВСКОМ Р-НЕ";"150-009"
"118991";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В АРДОНСКОМ Р-НЕ";"150-010"
"118992";"ТП УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ДИГОРСКОМ Р-НЕ";"150-011"
"118993";"ТП УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В ИРАФСКОМ Р-НЕ";"150-012"
"118994";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РЕСП. СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ В АЛАГИРСКОМ Р-НЕ";"150-013"
"118995";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО РСО-АЛАНИЯ В МОЗДОКСКОМ Р-НЕ";"150-014"
"118996";"ТП УФМС РОССИИ ПО РСО-АЛАНИЯ В ДИГОРСКОМ Р-НЕ";"150-015"
"118997";"ТП УФМС РОССИИ ПО РСО-АЛАНИЯ В ИРАФСКОМ Р-НЕ";"150-016"
"118998";"ОТДЕЛ АДРЕСНО-СПРАВОЧНОЙ РАБОТЫ УФМС РОССИИ ПО РСО-АЛАНИЯ";"150-001"
"118999";"ОТДЕЛ ПО ВОПРОСАМ БЕЖЕНЦЕВ И ВЫНУЖДЕННЫХ ПЕРЕСЕЛЕНЦЕВ УФМС РОССИИ ПО РСО-АЛАНИЯ";"150-001"
"119000";"ОТДЕЛ ПО ВОПРОСАМ ТРУДОВОЙ МИГРАЦИИ И ИММИГРАЦИОННОГО КОНТРОЛЯ УФМС РОССИИ ПО РСО-АЛАНИЯ";"150-019"
"119001";"ОТДЕЛ ПО КОНТРОЛЮ ЗА СОБЛЮДЕНИЕМ ИНОСТРАННЫМИ ГРАЖДАНАМИ ПРАВИЛ ПРОЖИВАНИЯ И ВРЕМЕННОГО ПРЕБЫВАНИЯ УФМС РОССИИ ПО РСО-АЛАНИЯ";"150-020"
"119002";"ОТДЕЛ АНАЛИЗА, ПЛАНИРОВАНИЯ, КОНТРОЛЯ И ИНФОРМАЦИОННОГО ОБЕСПЕЧЕНИЯ УФМС РОССИИ ПО РСО-АЛАНИЯ";"150-021"
"119003";"ОТДЕЛ ПО ВОПРОСАМ БЕЖЕНЦЕВ И ВЫНУЖДЕННЫХ ПЕРЕСЕЛЕНЦЕВ УФМС РОССИИ ПО РСО-АЛАНИЯ";"150-022"
"119004";"ОТДЕЛ ФИНАНСОВОГО И РЕСУРСНОГО ОБЕСПЕЧЕНИЯ УФМС РОССИИ ПО РСО-АЛАНИЯ";"150-023"
"119005";"ТП УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ЗАТО СИБИРСКИЙ";"220-073"
"119006";"ТП В МКРН. НОВОСИЛИКАТНЫЙ ОУФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ИНДУСТРИАЛЬНОМ Р-НЕ Г.БАРНАУЛА";"220-074"
"119007";"ТП В П. ЗАПАДНОМ ОУФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ОКТЯБРЬСКОМ Р-НЕ Г. БАРНАУЛА";"220-075"
